employee_id,fullname,directorate,position,grade,tgv_name,tv_name,baseline_score,tv_match_rate,tgv_match_rate,final_match_rate
EMP100817,Oka Handayani,HR & Corp Affairs,Supply Planner,III,Context & Experience,Education & Years of Service,100,70,70,82.02
EMP100406,Vania Lestari Subekti,HR & Corp Affairs,HRBP,III,Behavioral Profile,Top 5 Strengths,100,80,80,82.00
EMP100406,Vania Lestari Subekti,HR & Corp Affairs,HRBP,III,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,82.00
EMP100406,Vania Lestari Subekti,HR & Corp Affairs,HRBP,III,Cognitive & Personality Profile,IQ Score,109,77.98,77.98,82.00
EMP100462,Lestari Anggara,Commercial,Sales Supervisor,III,Context & Experience,Education & Years of Service,100,70,70,82.00
EMP100462,Lestari Anggara,Commercial,Sales Supervisor,III,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,82.00
EMP100462,Lestari Anggara,Commercial,Sales Supervisor,III,Behavioral Profile,Top 5 Strengths,100,80,80,82.00
EMP100462,Lestari Anggara,Commercial,Sales Supervisor,III,Cognitive & Personality Profile,IQ Score,109,77.98,77.98,82.00
EMP100406,Vania Lestari Subekti,HR & Corp Affairs,HRBP,III,Context & Experience,Education & Years of Service,100,70,70,82.00
EMP101185,Wahyu Utami,Commercial,Finance Officer,III,Context & Experience,Education & Years of Service,100,70,70,81.98
EMP101185,Wahyu Utami,Commercial,Finance Officer,III,Behavioral Profile,Top 5 Strengths,100,80,80,81.98
EMP101185,Wahyu Utami,Commercial,Finance Officer,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,81.98
EMP101185,Wahyu Utami,Commercial,Finance Officer,III,Core Competencies,Average of 10 Pillars,3.46938775510204,77.90,77.90,81.98
EMP101089,Nabila Salsabila,Technology,HRBP,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,81.93
EMP101089,Nabila Salsabila,Technology,HRBP,III,Context & Experience,Education & Years of Service,100,70,70,81.93
EMP101089,Nabila Salsabila,Technology,HRBP,III,Behavioral Profile,Top 5 Strengths,100,80,80,81.93
EMP101089,Nabila Salsabila,Technology,HRBP,III,Core Competencies,Average of 10 Pillars,3.46938775510204,77.70,77.70,81.93
EMP101514,Julia Pramudita Situmorang,HR & Corp Affairs,Sales Supervisor,III,Behavioral Profile,Top 5 Strengths,100,80,80,81.92
EMP100584,Satya Ananda,Technology,Finance Officer,IV,Behavioral Profile,Top 5 Strengths,100,80,80,81.92
EMP100584,Satya Ananda,Technology,Finance Officer,IV,Context & Experience,Education & Years of Service,100,85,85,81.92
EMP101514,Julia Pramudita Situmorang,HR & Corp Affairs,Sales Supervisor,III,Core Competencies,Average of 10 Pillars,3.46938775510204,76.45,76.45,81.92
EMP100584,Satya Ananda,Technology,Finance Officer,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,62.66,62.66,81.92
EMP101514,Julia Pramudita Situmorang,HR & Corp Affairs,Sales Supervisor,III,Cognitive & Personality Profile,IQ Score,109,86.24,86.24,81.92
EMP100584,Satya Ananda,Technology,Finance Officer,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,81.92
EMP101514,Julia Pramudita Situmorang,HR & Corp Affairs,Sales Supervisor,III,Context & Experience,Education & Years of Service,100,85,85,81.92
EMP101072,Adi Pramudita Indrawan,Commercial,HRBP,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,81.91
EMP100266,Prasetyo Firmansyah,Commercial,Supply Planner,V,Behavioral Profile,Top 5 Strengths,100,80,80,81.91
EMP101072,Adi Pramudita Indrawan,Commercial,HRBP,III,Core Competencies,Average of 10 Pillars,3.46938775510204,57.65,57.65,81.91
EMP101072,Adi Pramudita Indrawan,Commercial,HRBP,III,Behavioral Profile,Top 5 Strengths,100,100,100,81.91
EMP100266,Prasetyo Firmansyah,Commercial,Supply Planner,V,Core Competencies,Average of 10 Pillars,3.46938775510204,87.72,87.72,81.91
EMP100266,Prasetyo Firmansyah,Commercial,Supply Planner,V,Cognitive & Personality Profile,IQ Score,109,89.91,89.91,81.91
EMP100266,Prasetyo Firmansyah,Commercial,Supply Planner,V,Context & Experience,Education & Years of Service,100,70,70,81.91
EMP101072,Adi Pramudita Indrawan,Commercial,HRBP,III,Context & Experience,Education & Years of Service,100,70,70,81.91
EMP100753,Luthfi Fadillah Fauziah,Commercial,Brand Executive,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,81.89
EMP100753,Luthfi Fadillah Fauziah,Commercial,Brand Executive,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,77.55,77.55,81.89
EMP100753,Luthfi Fadillah Fauziah,Commercial,Brand Executive,IV,Context & Experience,Education & Years of Service,100,70,70,81.89
EMP100753,Luthfi Fadillah Fauziah,Commercial,Brand Executive,IV,Behavioral Profile,Top 5 Strengths,100,80,80,81.89
EMP101385,Dian Yudhistira Lestari,Commercial,HRBP,V,Core Competencies,Average of 10 Pillars,3.46938775510204,77.37,77.37,81.84
EMP101385,Dian Yudhistira Lestari,Commercial,HRBP,V,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,81.84
EMP101385,Dian Yudhistira Lestari,Commercial,HRBP,V,Behavioral Profile,Top 5 Strengths,100,80,80,81.84
EMP101385,Dian Yudhistira Lestari,Commercial,HRBP,V,Context & Experience,Education & Years of Service,100,70,70,81.84
EMP100702,Kurnia Utami,HR & Corp Affairs,Brand Executive,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,88.92,88.92,81.83
EMP100702,Kurnia Utami,HR & Corp Affairs,Brand Executive,IV,Cognitive & Personality Profile,IQ Score,109,73.39,73.39,81.83
EMP100702,Kurnia Utami,HR & Corp Affairs,Brand Executive,IV,Context & Experience,Education & Years of Service,100,85,85,81.83
EMP100702,Kurnia Utami,HR & Corp Affairs,Brand Executive,IV,Behavioral Profile,Top 5 Strengths,100,80,80,81.83
EMP100896,Rizka Setiawan,HR & Corp Affairs,Data Analyst,V,Cognitive & Personality Profile,IQ Score,109,75.23,75.23,81.75
EMP100896,Rizka Setiawan,HR & Corp Affairs,Data Analyst,V,Behavioral Profile,Top 5 Strengths,100,80,80,81.75
EMP100896,Rizka Setiawan,HR & Corp Affairs,Data Analyst,V,Core Competencies,Average of 10 Pillars,3.46938775510204,81.78,81.78,81.75
EMP100896,Rizka Setiawan,HR & Corp Affairs,Data Analyst,V,Context & Experience,Education & Years of Service,100,90,90,81.75
EMP100352,Gita Wijaya Lestari,Commercial,Supply Planner,V,Cognitive & Personality Profile,IQ Score,109,77.98,77.98,81.73
EMP100352,Gita Wijaya Lestari,Commercial,Supply Planner,V,Behavioral Profile,Top 5 Strengths,100,80,80,81.73
EMP100352,Gita Wijaya Lestari,Commercial,Supply Planner,V,Context & Experience,Education & Years of Service,100,70,70,81.73
EMP100352,Gita Wijaya Lestari,Commercial,Supply Planner,V,Core Competencies,Average of 10 Pillars,3.46938775510204,98.92,98.92,81.73
EMP100517,Rendra Wibowo,HR & Corp Affairs,Supply Planner,V,Core Competencies,Average of 10 Pillars,3.46938775510204,76.86,76.86,81.72
EMP101721,Julia Halim Suharto,Commercial,Supply Planner,IV,Context & Experience,Education & Years of Service,100,70,70,81.72
EMP101721,Julia Halim Suharto,Commercial,Supply Planner,IV,Behavioral Profile,Top 5 Strengths,100,80,80,81.72
EMP100517,Rendra Wibowo,HR & Corp Affairs,Supply Planner,V,Context & Experience,Education & Years of Service,100,70,70,81.72
EMP101721,Julia Halim Suharto,Commercial,Supply Planner,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,81.72
EMP101721,Julia Halim Suharto,Commercial,Supply Planner,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,76.86,76.86,81.72
EMP100517,Rendra Wibowo,HR & Corp Affairs,Supply Planner,V,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,81.72
EMP100517,Rendra Wibowo,HR & Corp Affairs,Supply Planner,V,Behavioral Profile,Top 5 Strengths,100,80,80,81.72
EMP101968,Lestari Siregar,Commercial,Sales Supervisor,III,Behavioral Profile,Top 5 Strengths,100,100,100,81.64
EMP100287,Bella Mahendra,Technology,Data Analyst,III,Core Competencies,Average of 10 Pillars,3.46938775510204,81.16,81.16,81.64
EMP101968,Lestari Siregar,Commercial,Sales Supervisor,III,Core Competencies,Average of 10 Pillars,3.46938775510204,66.65,66.65,81.64
EMP100287,Bella Mahendra,Technology,Data Analyst,III,Behavioral Profile,Top 5 Strengths,100,80,80,81.64
EMP101968,Lestari Siregar,Commercial,Sales Supervisor,III,Cognitive & Personality Profile,IQ Score,109,89.91,89.91,81.64
EMP101968,Lestari Siregar,Commercial,Sales Supervisor,III,Context & Experience,Education & Years of Service,100,70,70,81.64
EMP100287,Bella Mahendra,Technology,Data Analyst,III,Context & Experience,Education & Years of Service,100,70,70,81.64
EMP100287,Bella Mahendra,Technology,Data Analyst,III,Cognitive & Personality Profile,IQ Score,109,95.41,95.41,81.64
EMP101413,Nugroho Fadillah Rahmawati,Commercial,Sales Supervisor,V,Core Competencies,Average of 10 Pillars,3.46938775510204,81.11,81.11,81.63
EMP101413,Nugroho Fadillah Rahmawati,Commercial,Sales Supervisor,V,Cognitive & Personality Profile,IQ Score,109,95.41,95.41,81.63
EMP101413,Nugroho Fadillah Rahmawati,Commercial,Sales Supervisor,V,Context & Experience,Education & Years of Service,100,70,70,81.63
EMP101413,Nugroho Fadillah Rahmawati,Commercial,Sales Supervisor,V,Behavioral Profile,Top 5 Strengths,100,80,80,81.63
EMP101638,Prasetyo Rachman Halim,Technology,Sales Supervisor,V,Behavioral Profile,Top 5 Strengths,100,100,100,81.62
EMP101638,Prasetyo Rachman Halim,Technology,Sales Supervisor,V,Cognitive & Personality Profile,IQ Score,109,75.23,75.23,81.62
EMP101638,Prasetyo Rachman Halim,Technology,Sales Supervisor,V,Context & Experience,Education & Years of Service,100,70,70,81.62
EMP101638,Prasetyo Rachman Halim,Technology,Sales Supervisor,V,Core Competencies,Average of 10 Pillars,3.46938775510204,81.23,81.23,81.62
EMP100562,Utami Suharto,Technology,Brand Executive,III,Cognitive & Personality Profile,IQ Score,109,81.65,81.65,81.61
EMP100562,Utami Suharto,Technology,Brand Executive,III,Context & Experience,Education & Years of Service,100,70,70,81.61
EMP100318,Rafa Lestari Fauziah,Technology,Finance Officer,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,81.61
EMP100318,Rafa Lestari Fauziah,Technology,Finance Officer,III,Core Competencies,Average of 10 Pillars,3.46938775510204,76.45,76.45,81.61
EMP100562,Utami Suharto,Technology,Brand Executive,III,Core Competencies,Average of 10 Pillars,3.46938775510204,94.80,94.80,81.61
EMP100318,Rafa Lestari Fauziah,Technology,Finance Officer,III,Context & Experience,Education & Years of Service,100,70,70,81.61
EMP100562,Utami Suharto,Technology,Brand Executive,III,Behavioral Profile,Top 5 Strengths,100,80,80,81.61
EMP100318,Rafa Lestari Fauziah,Technology,Finance Officer,III,Behavioral Profile,Top 5 Strengths,100,80,80,81.61
EMP101459,Hadi Qolbi Ananda,Commercial,Data Analyst,V,Core Competencies,Average of 10 Pillars,3.46938775510204,71.43,71.43,81.59
EMP101459,Hadi Qolbi Ananda,Commercial,Data Analyst,V,Behavioral Profile,Top 5 Strengths,100,80,80,81.59
EMP101459,Hadi Qolbi Ananda,Commercial,Data Analyst,V,Context & Experience,Education & Years of Service,100,85,85,81.59
EMP101459,Hadi Qolbi Ananda,Commercial,Data Analyst,V,Cognitive & Personality Profile,IQ Score,109,89.91,89.91,81.59
EMP100203,Teguh Kusuma Siregar,HR & Corp Affairs,Brand Executive,III,Context & Experience,Education & Years of Service,100,70,70,81.57
EMP100203,Teguh Kusuma Siregar,HR & Corp Affairs,Brand Executive,III,Core Competencies,Average of 10 Pillars,3.46938775510204,91.88,91.88,81.57
EMP100203,Teguh Kusuma Siregar,HR & Corp Affairs,Brand Executive,III,Behavioral Profile,Top 5 Strengths,100,80,80,81.57
EMP100203,Teguh Kusuma Siregar,HR & Corp Affairs,Brand Executive,III,Cognitive & Personality Profile,IQ Score,109,84.40,84.40,81.57
EMP101826,Yuni Situmorang,HR & Corp Affairs,Sales Supervisor,III,Behavioral Profile,Top 5 Strengths,100,100,100,81.55
EMP101826,Yuni Situmorang,HR & Corp Affairs,Sales Supervisor,III,Cognitive & Personality Profile,IQ Score,109,83.49,83.49,81.55
EMP101826,Yuni Situmorang,HR & Corp Affairs,Sales Supervisor,III,Context & Experience,Education & Years of Service,100,70,70,81.55
EMP101826,Yuni Situmorang,HR & Corp Affairs,Sales Supervisor,III,Core Competencies,Average of 10 Pillars,3.46938775510204,72.71,72.71,81.55
EMP100197,Fitri Santoso,Commercial,HRBP,V,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,81.54
EMP100370,Bayu Tamba,Commercial,HRBP,V,Behavioral Profile,Top 5 Strengths,100,80,80,81.54
EMP100878,Citra Purnama,Commercial,HRBP,V,Cognitive & Personality Profile,IQ Score,109,76.15,76.15,81.54
EMP100197,Fitri Santoso,Commercial,HRBP,V,Context & Experience,Education & Years of Service,100,70,70,81.54
EMP100878,Citra Purnama,Commercial,HRBP,V,Context & Experience,Education & Years of Service,100,70,70,81.54
EMP100197,Fitri Santoso,Commercial,HRBP,V,Behavioral Profile,Top 5 Strengths,100,80,80,81.54
EMP100197,Fitri Santoso,Commercial,HRBP,V,Cognitive & Personality Profile,IQ Score,109,76.15,76.15,81.54
EMP100370,Bayu Tamba,Commercial,HRBP,V,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,81.54
EMP100878,Citra Purnama,Commercial,HRBP,V,Behavioral Profile,Top 5 Strengths,100,80,80,81.54
EMP100370,Bayu Tamba,Commercial,HRBP,V,Context & Experience,Education & Years of Service,100,70,70,81.54
EMP100370,Bayu Tamba,Commercial,HRBP,V,Cognitive & Personality Profile,IQ Score,109,76.15,76.15,81.54
EMP100878,Citra Purnama,Commercial,HRBP,V,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,81.54
EMP101886,Joko Saputra Salsabila,Technology,Sales Supervisor,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,81.53
EMP101886,Joko Saputra Salsabila,Technology,Sales Supervisor,III,Behavioral Profile,Top 5 Strengths,100,80,80,81.53
EMP101886,Joko Saputra Salsabila,Technology,Sales Supervisor,III,Core Competencies,Average of 10 Pillars,3.46938775510204,76.12,76.12,81.53
EMP101886,Joko Saputra Salsabila,Technology,Sales Supervisor,III,Context & Experience,Education & Years of Service,100,70,70,81.53
EMP101122,Maya Utami,HR & Corp Affairs,Brand Executive,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,68.93,68.93,81.52
EMP101703,Ayunda Hasibuan,Technology,HRBP,V,Core Competencies,Average of 10 Pillars,3.46938775510204,76.06,76.06,81.52
EMP101122,Maya Utami,HR & Corp Affairs,Brand Executive,IV,Context & Experience,Education & Years of Service,100,70,70,81.52
EMP101703,Ayunda Hasibuan,Technology,HRBP,V,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,81.52
EMP101122,Maya Utami,HR & Corp Affairs,Brand Executive,IV,Cognitive & Personality Profile,IQ Score,109,87.16,87.16,81.52
EMP101122,Maya Utami,HR & Corp Affairs,Brand Executive,IV,Behavioral Profile,Top 5 Strengths,100,100,100,81.52
EMP101703,Ayunda Hasibuan,Technology,HRBP,V,Behavioral Profile,Top 5 Strengths,100,80,80,81.52
EMP101703,Ayunda Hasibuan,Technology,HRBP,V,Context & Experience,Education & Years of Service,100,70,70,81.52
EMP100616,Nadia Ramadhan,HR & Corp Affairs,Finance Officer,IV,Cognitive & Personality Profile,IQ Score,109,80.73,80.73,81.49
EMP100616,Nadia Ramadhan,HR & Corp Affairs,Finance Officer,IV,Behavioral Profile,Top 5 Strengths,100,80,80,81.49
EMP100616,Nadia Ramadhan,HR & Corp Affairs,Finance Officer,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,95.24,95.24,81.49
EMP100616,Nadia Ramadhan,HR & Corp Affairs,Finance Officer,IV,Context & Experience,Education & Years of Service,100,70,70,81.49
EMP101058,Umar Yulianto,Technology,Data Analyst,III,Core Competencies,Average of 10 Pillars,3.46938775510204,55.81,55.81,81.45
EMP101058,Umar Yulianto,Technology,Data Analyst,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,81.45
EMP101058,Umar Yulianto,Technology,Data Analyst,III,Behavioral Profile,Top 5 Strengths,100,100,100,81.45
EMP101058,Umar Yulianto,Technology,Data Analyst,III,Context & Experience,Education & Years of Service,100,70,70,81.45
EMP101298,Nurlita Halim,HR & Corp Affairs,Data Analyst,III,Cognitive & Personality Profile,IQ Score,109,74.31,74.31,81.44
EMP101298,Nurlita Halim,HR & Corp Affairs,Data Analyst,III,Context & Experience,Education & Years of Service,100,90,90,81.44
EMP101298,Nurlita Halim,HR & Corp Affairs,Data Analyst,III,Behavioral Profile,Top 5 Strengths,100,80,80,81.44
EMP101298,Nurlita Halim,HR & Corp Affairs,Data Analyst,III,Core Competencies,Average of 10 Pillars,3.46938775510204,81.46,81.46,81.44
EMP100133,Rendra Handayani,Technology,HRBP,III,Core Competencies,Average of 10 Pillars,3.46938775510204,80.34,80.34,81.44
EMP100133,Rendra Handayani,Technology,HRBP,III,Cognitive & Personality Profile,IQ Score,109,95.41,95.41,81.44
EMP100133,Rendra Handayani,Technology,HRBP,III,Behavioral Profile,Top 5 Strengths,100,80,80,81.44
EMP100133,Rendra Handayani,Technology,HRBP,III,Context & Experience,Education & Years of Service,100,70,70,81.44
EMP100752,Intan Salsabila,HR & Corp Affairs,Brand Executive,IV,Context & Experience,Education & Years of Service,100,70,70,81.42
EMP100752,Intan Salsabila,HR & Corp Affairs,Brand Executive,IV,Cognitive & Personality Profile,IQ Score,109,74.31,74.31,81.42
EMP100752,Intan Salsabila,HR & Corp Affairs,Brand Executive,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,81.35,81.35,81.42
EMP100752,Intan Salsabila,HR & Corp Affairs,Brand Executive,IV,Behavioral Profile,Top 5 Strengths,100,100,100,81.42
EMP100692,Lestari Halim Purnama,Technology,Brand Executive,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,81.40
EMP100692,Lestari Halim Purnama,Technology,Brand Executive,IV,Context & Experience,Education & Years of Service,100,70,70,81.40
EMP100692,Lestari Halim Purnama,Technology,Brand Executive,IV,Behavioral Profile,Top 5 Strengths,100,80,80,81.40
EMP100692,Lestari Halim Purnama,Technology,Brand Executive,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,75.58,75.58,81.40
EMP100129,Dian Utama Kusuma,Commercial,Data Analyst,IV,Context & Experience,Education & Years of Service,100,70,70,81.39
EMP100129,Dian Utama Kusuma,Commercial,Data Analyst,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,75.56,75.56,81.39
EMP100129,Dian Utama Kusuma,Commercial,Data Analyst,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,81.39
EMP100129,Dian Utama Kusuma,Commercial,Data Analyst,IV,Behavioral Profile,Top 5 Strengths,100,80,80,81.39
EMP100569,Zaki Anggara,Commercial,Supply Planner,III,Context & Experience,Education & Years of Service,100,70,70,81.38
EMP100569,Zaki Anggara,Commercial,Supply Planner,III,Cognitive & Personality Profile,IQ Score,109,77.98,77.98,81.38
EMP100569,Zaki Anggara,Commercial,Supply Planner,III,Core Competencies,Average of 10 Pillars,3.46938775510204,77.55,77.55,81.38
EMP100569,Zaki Anggara,Commercial,Supply Planner,III,Behavioral Profile,Top 5 Strengths,100,100,100,81.38
EMP100645,Yoga Iqbal Santoso,Technology,Sales Supervisor,IV,Behavioral Profile,Top 5 Strengths,100,80,80,81.31
EMP100645,Yoga Iqbal Santoso,Technology,Sales Supervisor,IV,Context & Experience,Education & Years of Service,100,70,70,81.31
EMP100645,Yoga Iqbal Santoso,Technology,Sales Supervisor,IV,Cognitive & Personality Profile,IQ Score,109,75.23,75.23,81.31
EMP100645,Yoga Iqbal Santoso,Technology,Sales Supervisor,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,81.31
EMP101114,Tania Fauziah,Commercial,Brand Executive,III,Context & Experience,Education & Years of Service,100,70,70,81.30
EMP101114,Tania Fauziah,Commercial,Brand Executive,III,Cognitive & Personality Profile,IQ Score,109,77.06,77.06,81.30
EMP101114,Tania Fauziah,Commercial,Brand Executive,III,Core Competencies,Average of 10 Pillars,3.46938775510204,78.14,78.14,81.30
EMP100565,Anisa Pramudita Maulana,HR & Corp Affairs,Finance Officer,V,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,81.30
EMP100565,Anisa Pramudita Maulana,HR & Corp Affairs,Finance Officer,V,Core Competencies,Average of 10 Pillars,3.46938775510204,75.19,75.19,81.30
EMP101114,Tania Fauziah,Commercial,Brand Executive,III,Behavioral Profile,Top 5 Strengths,100,100,100,81.30
EMP100565,Anisa Pramudita Maulana,HR & Corp Affairs,Finance Officer,V,Context & Experience,Education & Years of Service,100,70,70,81.30
EMP100565,Anisa Pramudita Maulana,HR & Corp Affairs,Finance Officer,V,Behavioral Profile,Top 5 Strengths,100,80,80,81.30
EMP100403,Prasetyo Lestari,Commercial,Data Analyst,III,Cognitive & Personality Profile,IQ Score,109,95.41,95.41,81.28
EMP101909,Kurnia Kusuma,Technology,Finance Officer,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,64.69,64.69,81.28
EMP101909,Kurnia Kusuma,Technology,Finance Officer,IV,Context & Experience,Education & Years of Service,100,85,85,81.28
EMP101909,Kurnia Kusuma,Technology,Finance Officer,IV,Cognitive & Personality Profile,IQ Score,109,95.41,95.41,81.28
EMP101909,Kurnia Kusuma,Technology,Finance Officer,IV,Behavioral Profile,Top 5 Strengths,100,80,80,81.28
EMP100403,Prasetyo Lestari,Commercial,Data Analyst,III,Behavioral Profile,Top 5 Strengths,100,80,80,81.28
EMP100403,Prasetyo Lestari,Commercial,Data Analyst,III,Context & Experience,Education & Years of Service,100,70,70,81.28
EMP100403,Prasetyo Lestari,Commercial,Data Analyst,III,Core Competencies,Average of 10 Pillars,3.46938775510204,79.72,79.72,81.28
EMP101518,Ayunda Mahendra,Technology,Data Analyst,III,Context & Experience,Education & Years of Service,100,70,70,81.27
EMP101518,Ayunda Mahendra,Technology,Data Analyst,III,Behavioral Profile,Top 5 Strengths,100,80,80,81.27
EMP101518,Ayunda Mahendra,Technology,Data Analyst,III,Core Competencies,Average of 10 Pillars,3.46938775510204,75.08,75.08,81.27
EMP101518,Ayunda Mahendra,Technology,Data Analyst,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,81.27
DUP5237,Fajar Fauziah,Technology,HRBP,IV,Context & Experience,Education & Years of Service,100,70,70,81.24
EMP101779,Rifqi Kusuma Kusuma,Technology,HRBP,IV,Context & Experience,Education & Years of Service,100,70,70,81.24
DUP5237,Fajar Fauziah,Technology,HRBP,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,74.94,74.94,81.24
EMP101779,Rifqi Kusuma Kusuma,Technology,HRBP,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,81.24
DUP5237,Fajar Fauziah,Technology,HRBP,IV,Behavioral Profile,Top 5 Strengths,100,80,80,81.24
DUP5237,Fajar Fauziah,Technology,HRBP,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,81.24
EMP101779,Rifqi Kusuma Kusuma,Technology,HRBP,IV,Behavioral Profile,Top 5 Strengths,100,80,80,81.24
EMP101779,Rifqi Kusuma Kusuma,Technology,HRBP,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,74.94,74.94,81.24
EMP101859,Ayunda Lestari Ridwan,Technology,Supply Planner,III,Core Competencies,Average of 10 Pillars,3.46938775510204,71.40,71.40,81.12
EMP101859,Ayunda Lestari Ridwan,Technology,Supply Planner,III,Context & Experience,Education & Years of Service,100,85,85,81.12
EMP101859,Ayunda Lestari Ridwan,Technology,Supply Planner,III,Behavioral Profile,Top 5 Strengths,100,80,80,81.12
EMP101859,Ayunda Lestari Ridwan,Technology,Supply Planner,III,Cognitive & Personality Profile,IQ Score,109,88.07,88.07,81.12
EMP101639,Rani Dharma Sinaga,Commercial,HRBP,V,Behavioral Profile,Top 5 Strengths,100,80,80,81.10
EMP101639,Rani Dharma Sinaga,Commercial,HRBP,V,Context & Experience,Education & Years of Service,100,85,85,81.10
EMP101639,Rani Dharma Sinaga,Commercial,HRBP,V,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,81.10
EMP101639,Rani Dharma Sinaga,Commercial,HRBP,V,Core Competencies,Average of 10 Pillars,3.46938775510204,59.41,59.41,81.10
EMP101584,Dimas Saputra,Commercial,Data Analyst,III,Behavioral Profile,Top 5 Strengths,100,80,80,81.08
EMP101584,Dimas Saputra,Commercial,Data Analyst,III,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,81.08
EMP101584,Dimas Saputra,Commercial,Data Analyst,III,Context & Experience,Education & Years of Service,100,70,70,81.08
EMP101584,Dimas Saputra,Commercial,Data Analyst,III,Cognitive & Personality Profile,IQ Score,109,74.31,74.31,81.08
EMP101725,Bayu Ganesha Ananda,HR & Corp Affairs,Finance Officer,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,79.72,79.72,81.06
EMP101725,Bayu Ganesha Ananda,HR & Corp Affairs,Finance Officer,IV,Behavioral Profile,Top 5 Strengths,100,80,80,81.06
EMP101725,Bayu Ganesha Ananda,HR & Corp Affairs,Finance Officer,IV,Cognitive & Personality Profile,IQ Score,109,94.50,94.50,81.06
EMP101725,Bayu Ganesha Ananda,HR & Corp Affairs,Finance Officer,IV,Context & Experience,Education & Years of Service,100,70,70,81.06
EMP100627,Hadi Handayani,HR & Corp Affairs,Supply Planner,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,76.86,76.86,81.03
EMP100627,Hadi Handayani,HR & Corp Affairs,Supply Planner,IV,Context & Experience,Education & Years of Service,100,70,70,81.03
EMP100627,Hadi Handayani,HR & Corp Affairs,Supply Planner,IV,Behavioral Profile,Top 5 Strengths,100,80,80,81.03
EMP100627,Hadi Handayani,HR & Corp Affairs,Supply Planner,IV,Cognitive & Personality Profile,IQ Score,109,97.25,97.25,81.03
EMP100900,Prasetyo Hartanto,Technology,Sales Supervisor,IV,Behavioral Profile,Top 5 Strengths,100,80,80,81.02
EMP100900,Prasetyo Hartanto,Technology,Sales Supervisor,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,90.59,90.59,81.02
EMP100900,Prasetyo Hartanto,Technology,Sales Supervisor,IV,Context & Experience,Education & Years of Service,100,70,70,81.02
EMP100900,Prasetyo Hartanto,Technology,Sales Supervisor,IV,Cognitive & Personality Profile,IQ Score,109,83.49,83.49,81.02
EMP101500,Joko Ganesha Pratomo,HR & Corp Affairs,Data Analyst,III,Core Competencies,Average of 10 Pillars,3.46938775510204,73.94,73.94,80.99
EMP101500,Joko Ganesha Pratomo,HR & Corp Affairs,Data Analyst,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,80.99
EMP101500,Joko Ganesha Pratomo,HR & Corp Affairs,Data Analyst,III,Behavioral Profile,Top 5 Strengths,100,80,80,80.99
EMP101500,Joko Ganesha Pratomo,HR & Corp Affairs,Data Analyst,III,Context & Experience,Education & Years of Service,100,70,70,80.99
EMP100415,Hadi Lukman,HR & Corp Affairs,Data Analyst,III,Core Competencies,Average of 10 Pillars,3.46938775510204,74.94,74.94,80.96
EMP100415,Hadi Lukman,HR & Corp Affairs,Data Analyst,III,Context & Experience,Education & Years of Service,100,70,70,80.96
EMP100415,Hadi Lukman,HR & Corp Affairs,Data Analyst,III,Cognitive & Personality Profile,IQ Score,109,78.90,78.90,80.96
